date,dir,entry,exit,result,r,pnl,equity,month
2025-11-18 11:05:00+00:00,BUY,50.2115,50.4338,EXIT_SMA,0.701,73.58,10576.21,2025-11
2025-11-18 20:10:00+00:00,BUY,51.1205,50.9804,EXIT_SMA,-0.447,-47.26,10528.95,2025-11
2025-11-19 03:25:00+00:00,BUY,51.1251,50.9399,EXIT_SMA,-0.479,-50.45,10478.51,2025-11
2025-11-19 07:05:00+00:00,BUY,51.1536,51.285,EXIT_SMA,0.503,52.74,10531.25,2025-11
2025-11-19 11:30:00+00:00,BUY,52.0036,52.2044,EXIT_SMA,0.383,40.3,10571.55,2025-11
2025-11-19 17:50:00+00:00,SELL,51.4388,50.8654,EXIT_SMA,1.616,170.85,10742.4,2025-11
2025-11-20 00:50:00+00:00,BUY,51.6954,51.6007,EXIT_SMA,-0.435,-46.74,10695.66,2025-11
2025-11-20 02:50:00+00:00,SELL,51.1906,51.2706,EXIT_SMA,-0.17,-18.15,10677.51,2025-11
2025-11-20 09:00:00+00:00,SELL,50.6378,50.8744,EXIT_SMA,-0.737,-78.7,10598.82,2025-11
2025-11-20 13:25:00+00:00,BUY,51.2623,51.0308,SL,-1.0,-105.99,10492.83,2025-11
2025-11-20 17:55:00+00:00,SELL,50.3851,50.5725,EXIT_SMA,-0.523,-54.86,10437.96,2025-11
2025-11-21 02:00:00+00:00,SELL,50.3144,50.4552,EXIT_SMA,-0.321,-33.51,10404.45,2025-11
2025-11-21 04:25:00+00:00,SELL,49.9228,49.8315,EXIT_SMA,0.209,21.74,10426.19,2025-11
2025-11-21 06:00:00+00:00,SELL,49.4332,49.6744,SL,-1.0,-104.26,10321.93,2025-11
2025-11-21 08:25:00+00:00,SELL,49.4156,49.5594,SL,-1.0,-103.22,10218.71,2025-11
2025-11-21 18:00:00+00:00,BUY,50.349,50.244,EXIT_SMA,-0.225,-22.99,10195.72,2025-11
2025-11-24 00:00:00+00:00,BUY,50.3104,50.0605,EXIT_SMA,-0.699,-71.29,10124.43,2025-11
2025-11-24 10:20:00+00:00,BUY,50.3636,50.169,EXIT_SMA,-0.61,-61.73,10062.69,2025-11
2025-11-24 21:55:00+00:00,BUY,50.8904,51.3432,EXIT_SMA,1.59,160.0,10222.7,2025-11
2025-11-25 03:30:00+00:00,BUY,51.3825,51.428,EXIT_SMA,0.154,15.71,10238.41,2025-11
2025-11-25 09:10:00+00:00,SELL,50.8378,51.2395,SL,-1.0,-102.38,10136.03,2025-11
2025-11-25 16:15:00+00:00,SELL,50.8066,51.06,EXIT_SMA,-0.359,-36.37,10099.66,2025-11
2025-11-26 04:05:00+00:00,BUY,51.8846,51.9309,EXIT_SMA,0.174,17.61,10117.27,2025-11
2025-11-26 18:30:00+00:00,BUY,52.9134,52.9631,EXIT_SMA,0.153,15.45,10132.72,2025-11
2025-11-27 02:35:00+00:00,SELL,52.9666,52.9932,EXIT_SMA,-0.069,-7.0,10125.72,2025-11
2025-11-27 09:00:00+00:00,BUY,53.2142,53.7605,EXIT_SMA,2.643,267.62,10393.33,2025-11
2025-11-27 14:05:00+00:00,SELL,53.1262,53.2148,EXIT_SMA,-0.245,-25.51,10367.82,2025-11
2025-11-27 23:10:00+00:00,BUY,53.4447,53.3928,EXIT_SMA,-0.603,-62.48,10305.34,2025-11
2025-11-28 03:45:00+00:00,BUY,53.4522,53.8768,EXIT_SMA,3.517,362.44,10667.78,2025-11
2025-11-28 05:15:00+00:00,SELL,53.5094,53.9132,EXIT_SMA,-0.728,-77.67,10590.11,2025-11
2025-11-28 07:00:00+00:00,BUY,53.896,53.9572,EXIT_SMA,0.356,37.7,10627.81,2025-11
2025-11-28 08:35:00+00:00,SELL,53.6938,53.947,SL,-1.0,-106.28,10521.53,2025-11
2025-11-28 09:50:00+00:00,SELL,53.8417,53.7958,EXIT_SMA,0.313,32.89,10554.41,2025-11
2025-11-28 11:15:00+00:00,BUY,53.9086,53.8282,SL,-1.0,-105.54,10448.87,2025-11
2025-11-28 11:50:00+00:00,BUY,53.9406,53.8518,EXIT_SMA,-0.55,-57.51,10391.36,2025-11
2025-11-28 19:30:00+00:00,BUY,54.3098,56.3482,EXIT_SMA,6.624,688.28,11079.64,2025-11
2025-11-30 23:05:00+00:00,BUY,56.792,56.2712,SL,-1.0,-110.8,10968.84,2025-11
2025-12-01 01:05:00+00:00,BUY,56.9131,57.0495,EXIT_SMA,0.266,29.16,10998.0,2025-12
2025-12-01 06:10:00+00:00,SELL,56.8504,56.9718,EXIT_SMA,-0.274,-30.14,10967.86,2025-12
2025-12-02 02:15:00+00:00,SELL,57.6688,57.0486,EXIT_SMA,1.706,187.08,11154.93,2025-12
2025-12-02 07:05:00+00:00,SELL,56.8642,57.2279,EXIT_SMA,-0.63,-70.31,11084.62,2025-12
2025-12-02 10:35:00+00:00,SELL,56.9875,56.9977,EXIT_SMA,-0.057,-6.37,11078.25,2025-12
2025-12-02 15:05:00+00:00,BUY,57.5726,57.7437,EXIT_SMA,0.531,58.77,11137.02,2025-12
2025-12-03 00:20:00+00:00,BUY,58.6501,58.415,EXIT_SMA,-0.792,-88.23,11048.79,2025-12
2025-12-03 07:05:00+00:00,SELL,58.4527,58.1046,EXIT_SMA,1.178,130.11,11178.91,2025-12
2025-12-03 14:00:00+00:00,BUY,58.8452,58.5222,SL,-1.0,-111.79,11067.12,2025-12
2025-12-03 14:30:00+00:00,SELL,58.177,58.7734,EXIT_SMA,-0.713,-78.89,10988.22,2025-12
