di,atr_ratio,di_slope,adx_min,persist,avoid,rr,weekend,trades,win_rate,roi,sharpe,max_dd,expectancy_R,worst_R,exp_R_half1,exp_R_half2,oos_pass,months_pos,months_total
30.0,1.2,False,0.0,2,post_ny,2.0,flat,177,37.3,15.14,0.9,-12.44,0.089,-1.0,0.135,0.039,False,8,11
30.0,1.2,False,0.0,2,post_ny,2.5,hold,142,34.5,30.95,1.83,-12.8,0.204,-1.39,0.131,0.29,True,8,11
30.0,1.2,False,0.0,2,post_ny,2.5,flat,167,34.1,16.31,0.95,-11.7,0.102,-1.0,0.101,0.103,True,7,11
30.0,1.2,False,0.0,2,post_ny,3.0,hold,136,28.7,18.41,1.1,-9.83,0.141,-1.49,0.053,0.228,True,7,11
30.0,1.2,False,0.0,2,post_ny,3.0,flat,156,31.4,14.83,0.86,-11.3,0.102,-1.0,0.075,0.13,True,6,11
30.0,1.2,False,0.0,2,post_ny,3.5,hold,99,27.3,22.3,1.62,-8.65,0.223,-1.39,0.177,0.286,True,7,10
30.0,1.2,False,0.0,2,post_ny,3.5,flat,145,30.3,17.4,1.02,-10.03,0.126,-1.0,0.12,0.131,True,8,11
30.0,1.2,False,0.0,2,post_ny,4.0,hold,78,24.4,15.98,1.42,-8.65,0.213,-1.39,0.241,0.176,True,5,7
30.0,1.2,False,0.0,2,post_ny,4.0,flat,142,30.3,28.59,1.47,-9.6,0.195,-1.0,0.203,0.188,True,8,11
30.0,1.2,False,0.0,2,post_ny,5.0,flat,133,28.6,22.56,1.18,-15.28,0.174,-1.0,0.23,0.124,True,8,11
30.0,1.2,False,0.0,2,post_ny,6.0,flat,127,28.3,43.57,1.89,-13.39,0.312,-1.0,0.344,0.279,True,9,11
30.0,1.2,False,0.0,2,pre_london,2.0,hold,148,34.5,2.6,0.18,-14.24,0.028,-1.39,0.152,-0.084,False,5,10
30.0,1.2,False,0.0,2,pre_london,2.0,flat,174,35.6,5.57,0.35,-15.05,0.04,-1.0,0.141,-0.068,False,7,11
30.0,1.2,False,0.0,2,pre_london,2.5,hold,142,31.0,9.65,0.63,-14.93,0.078,-1.39,0.108,0.052,True,6,10
30.0,1.2,False,0.0,2,pre_london,2.5,flat,166,31.9,5.1,0.31,-13.47,0.041,-1.0,0.116,-0.036,False,7,11
30.0,1.2,False,0.0,2,pre_london,3.0,hold,128,26.6,4.87,0.33,-12.35,0.053,-1.49,0.028,0.073,False,5,10
30.0,1.2,False,0.0,2,pre_london,3.0,flat,157,28.7,-2.17,-0.14,-13.13,-0.002,-1.0,0.04,-0.044,False,6,11
30.0,1.2,False,0.0,2,pre_london,3.5,hold,104,24.0,6.01,0.47,-10.6,0.074,-1.39,0.072,0.076,True,6,9
30.0,1.2,False,0.0,2,pre_london,3.5,flat,147,27.9,0.23,0.02,-12.85,0.016,-1.0,0.038,-0.007,False,5,11
30.0,1.2,False,0.0,2,pre_london,4.0,hold,69,21.7,4.25,0.48,-8.83,0.081,-1.39,0.1,0.061,True,4,6
30.0,1.2,False,0.0,2,pre_london,4.0,flat,143,26.6,3.66,0.22,-13.67,0.041,-1.0,0.121,-0.042,False,7,11
30.0,1.2,False,0.0,2,pre_london,5.0,flat,135,26.7,7.95,0.46,-15.28,0.076,-1.0,0.097,0.056,True,6,11
30.0,1.2,False,0.0,2,pre_london,6.0,flat,128,27.3,24.05,1.2,-14.12,0.193,-1.0,0.208,0.178,True,6,11
30.0,1.2,False,15.0,1,none,2.0,hold,168,35.1,6.95,0.43,-13.25,0.05,-1.39,0.142,-0.053,False,7,11
30.0,1.2,False,15.0,1,none,2.0,flat,198,39.9,20.15,1.06,-11.79,0.102,-1.0,0.115,0.089,True,9,11
30.0,1.2,False,15.0,1,none,2.5,hold,163,30.7,8.8,0.5,-12.76,0.065,-1.89,0.107,0.019,False,6,11
30.0,1.2,False,15.0,1,none,2.5,flat,186,36.6,24.85,1.23,-10.02,0.131,-1.0,0.131,0.131,True,8,11
30.0,1.2,False,15.0,1,none,3.0,hold,153,30.1,30.96,1.55,-14.05,0.193,-1.89,0.21,0.175,True,7,11
30.0,1.2,False,15.0,1,none,3.0,flat,168,35.1,31.78,1.56,-9.01,0.178,-1.0,0.186,0.171,True,8,11
30.0,1.2,False,15.0,1,none,3.5,hold,129,26.4,22.17,1.28,-14.05,0.175,-1.89,0.248,0.109,True,6,11
30.0,1.2,False,15.0,1,none,3.5,flat,156,31.4,18.81,1.0,-9.25,0.126,-1.0,0.198,0.059,True,7,11
30.0,1.2,False,15.0,1,none,4.0,hold,81,23.5,12.54,1.1,-9.01,0.168,-1.39,0.242,0.061,True,5,7
30.0,1.2,False,15.0,1,none,4.0,flat,151,29.1,9.83,0.54,-12.15,0.078,-1.0,0.184,-0.021,False,7,11
30.0,1.2,False,15.0,1,none,5.0,flat,145,29.0,10.0,0.53,-16.29,0.085,-1.0,0.126,0.049,False,9,11
30.0,1.2,False,15.0,1,none,6.0,flat,138,30.4,37.43,1.6,-14.43,0.256,-1.0,0.3,0.213,True,9,11
30.0,1.2,False,15.0,1,live_5m,2.0,hold,147,34.0,0.97,0.07,-12.43,0.017,-1.39,-0.019,0.052,False,6,11
30.0,1.2,False,15.0,1,live_5m,2.0,flat,161,37.3,7.35,0.51,-11.82,0.053,-1.0,-0.028,0.121,False,6,11
30.0,1.2,False,15.0,1,live_5m,2.5,hold,136,30.9,9.06,0.64,-13.28,0.077,-1.39,-0.056,0.217,False,7,11
30.0,1.2,False,15.0,1,live_5m,2.5,flat,153,34.6,13.28,0.86,-12.05,0.093,-1.0,-0.027,0.194,False,7,11
30.0,1.2,False,15.0,1,live_5m,3.0,hold,124,29.8,23.41,1.55,-13.72,0.186,-1.49,-0.051,0.465,False,5,11
30.0,1.2,False,15.0,1,live_5m,3.0,flat,142,31.7,11.01,0.76,-16.17,0.087,-1.0,-0.091,0.251,False,4,11
30.0,1.2,False,15.0,1,live_5m,3.5,hold,97,24.7,9.2,0.76,-12.36,0.109,-1.39,-0.043,0.317,False,7,10
30.0,1.2,False,15.0,1,live_5m,3.5,flat,132,29.5,3.61,0.26,-15.83,0.041,-1.0,-0.057,0.128,False,8,11
30.0,1.2,False,15.0,1,live_5m,4.0,hold,97,21.6,5.75,0.43,-11.08,0.078,-1.39,0.03,0.136,False,6,10
30.0,1.2,False,15.0,1,live_5m,4.0,flat,126,27.8,-4.58,-0.35,-17.4,-0.023,-1.0,-0.075,0.023,False,6,11
30.0,1.2,False,15.0,1,live_5m,5.0,hold,52,15.4,-5.06,-0.72,-16.55,-0.077,-1.0,0.25,-0.357,False,4,6
30.0,1.2,False,15.0,1,live_5m,5.0,flat,125,27.2,4.33,0.27,-16.6,0.053,-1.0,0.026,0.077,False,7,11
30.0,1.2,False,15.0,1,live_5m,6.0,flat,117,27.4,18.43,1.03,-16.52,0.169,-1.0,0.114,0.222,True,7,11
30.0,1.2,False,15.0,1,post_ny,2.0,hold,165,35.8,10.23,0.63,-13.25,0.069,-1.39,0.138,-0.002,False,8,11
30.0,1.2,False,15.0,1,post_ny,2.0,flat,200,39.5,18.85,0.98,-11.79,0.096,-1.0,0.108,0.084,True,9,11
30.0,1.2,False,15.0,1,post_ny,2.5,hold,159,30.8,10.38,0.6,-11.51,0.075,-1.39,0.103,0.048,False,7,11
30.0,1.2,False,15.0,1,post_ny,2.5,flat,185,36.8,25.26,1.25,-10.02,0.133,-1.0,0.131,0.136,True,8,11
30.0,1.2,False,15.0,1,post_ny,3.0,hold,152,30.3,33.47,1.67,-11.56,0.207,-1.39,0.221,0.193,True,8,11
30.0,1.2,False,15.0,1,post_ny,3.0,flat,167,35.9,37.56,1.79,-9.94,0.205,-1.0,0.232,0.181,True,8,11
30.0,1.2,False,15.0,1,post_ny,3.5,hold,126,27.0,26.84,1.55,-11.36,0.209,-1.39,0.235,0.186,True,7,11
30.0,1.2,False,15.0,1,post_ny,3.5,flat,153,32.0,25.6,1.31,-8.61,0.165,-1.0,0.232,0.103,True,9,11
30.0,1.2,False,15.0,1,post_ny,4.0,hold,76,23.7,12.65,1.18,-8.65,0.179,-1.39,0.241,0.094,True,5,7
30.0,1.2,False,15.0,1,post_ny,4.0,flat,148,31.1,23.97,1.21,-12.15,0.163,-1.0,0.236,0.097,True,9,11
30.0,1.2,False,15.0,1,post_ny,5.0,flat,142,28.9,13.45,0.7,-16.29,0.109,-1.0,0.162,0.063,True,9,11
30.0,1.2,False,15.0,1,post_ny,6.0,flat,137,29.9,38.92,1.62,-14.43,0.266,-1.0,0.341,0.196,True,9,11
30.0,1.2,False,15.0,1,pre_london,2.0,hold,164,33.5,-1.26,-0.08,-18.79,0.002,-1.39,0.14,-0.116,False,6,10
30.0,1.2,False,15.0,1,pre_london,2.0,flat,193,37.3,5.75,0.33,-16.32,0.038,-1.0,0.112,-0.034,False,7,11
30.0,1.2,False,15.0,1,pre_london,2.5,hold,163,29.4,1.42,0.09,-17.52,0.021,-1.89,0.097,-0.04,False,4,10
30.0,1.2,False,15.0,1,pre_london,2.5,flat,182,35.2,15.4,0.81,-12.21,0.09,-1.0,0.144,0.039,False,8,11
30.0,1.2,False,15.0,1,pre_london,3.0,hold,154,27.9,15.04,0.8,-14.05,0.107,-1.89,0.248,-0.001,False,5,10
30.0,1.2,False,15.0,1,pre_london,3.0,flat,166,33.1,17.66,0.93,-11.0,0.111,-1.0,0.196,0.032,False,6,11
30.0,1.2,False,15.0,1,pre_london,3.5,hold,138,22.5,-2.4,-0.15,-16.37,-0.0,-1.89,0.159,-0.103,False,5,10
30.0,1.2,False,15.0,1,pre_london,3.5,flat,158,29.7,9.08,0.5,-10.6,0.07,-1.0,0.161,-0.018,False,6,11
30.0,1.2,False,15.0,1,pre_london,4.0,hold,73,21.9,5.2,0.55,-9.01,0.091,-1.39,0.115,0.061,True,3,6
30.0,1.2,False,15.0,1,pre_london,4.0,flat,153,28.8,7.74,0.42,-12.15,0.065,-1.0,0.159,-0.028,False,6,11
30.0,1.2,False,15.0,1,pre_london,5.0,flat,144,28.5,7.53,0.41,-16.29,0.069,-1.0,0.1,0.043,False,8,11
30.0,1.2,False,15.0,1,pre_london,6.0,flat,138,30.4,35.07,1.53,-14.43,0.243,-1.0,0.275,0.213,True,8,11
30.0,1.2,False,15.0,2,none,2.0,hold,152,37.5,18.33,1.15,-11.47,0.121,-1.39,0.188,0.041,False,8,11
30.0,1.2,False,15.0,2,none,2.0,flat,176,37.5,14.78,0.88,-11.8,0.087,-1.0,0.155,0.012,False,8,11
30.0,1.2,False,15.0,2,none,2.5,hold,140,33.6,24.64,1.52,-12.8,0.171,-1.39,0.147,0.202,True,7,11
30.0,1.2,False,15.0,2,none,2.5,flat,167,34.1,14.22,0.83,-11.7,0.091,-1.0,0.116,0.064,True,7,11
30.0,1.2,False,15.0,2,none,3.0,hold,134,28.4,16.12,0.99,-9.72,0.128,-1.49,0.038,0.223,False,7,11
30.0,1.2,False,15.0,2,none,3.0,flat,155,31.0,9.0,0.55,-13.28,0.069,-1.0,0.048,0.091,False,6,11
30.0,1.2,False,15.0,2,none,3.5,hold,99,27.3,22.3,1.62,-8.65,0.223,-1.39,0.177,0.286,True,7,10
30.0,1.2,False,15.0,2,none,3.5,flat,143,30.8,12.43,0.77,-11.27,0.096,-1.0,0.104,0.089,True,8,11
30.0,1.2,False,15.0,2,none,4.0,hold,78,24.4,15.98,1.41,-8.65,0.213,-1.39,0.241,0.176,True,5,7
30.0,1.2,False,15.0,2,none,4.0,flat,141,29.8,19.72,1.09,-10.84,0.145,-1.0,0.185,0.106,True,8,11
30.0,1.2,False,15.0,2,none,5.0,flat,135,28.1,15.2,0.83,-15.28,0.124,-1.0,0.192,0.063,True,8,11
30.0,1.2,False,15.0,2,none,6.0,flat,130,27.7,32.44,1.49,-13.39,0.242,-1.0,0.303,0.178,True,8,11
