di_threshold,di_persist,adx_min,adx_rising,atr_ratio_min,di_slope,di_spread_min,body_ratio_min,avoid,sma_ordered,rsi_filter,target_rr,fit_trades,fit_win_rate,fit_exp_R,fit_total_R,fit_roi_pct,fit_cagr_pct,fit_max_dd_pct,fit_cagr_dd,fit_sharpe_daily,fit_pf,fit_streak,fit_h1_R,fit_h2_R,fit_worst_R,oos_trades,oos_win_rate,oos_exp_R,oos_total_R,oos_roi_pct,oos_cagr_pct,oos_max_dd_pct,oos_cagr_dd,oos_sharpe_daily,oos_pf,oos_streak,oos_h1_R,oos_h2_R,oos_worst_R,all_trades,all_win_rate,all_exp_R,all_total_R,all_roi_pct,all_cagr_pct,all_max_dd_pct,all_cagr_dd,all_sharpe_daily,all_pf,all_streak,all_h1_R,all_h2_R,all_worst_R
35.0,2,0.0,False,0.0,False,0.0,0.0,none,False,True,3.5,322,23.0,0.0319,10.3,4.68,2.03,-26.53,0.08,0.2,1.04,24,-0.0217,0.0856,-1.93,89,20.2,-0.1,-8.9,-9.83,-14.08,-19.4,-0.73,-0.56,0.88,17,0.2069,-0.4,-1.9,411,22.4,0.0034,1.4,-5.6,-1.93,-26.53,-0.07,0.02,1.0,24,-0.0168,0.0234,-1.93
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,2.5,292,28.8,-0.0003,-0.1,-3.74,-1.66,-25.74,-0.06,-0.01,1.0,11,0.0644,-0.0651,-3.87,111,34.2,0.1902,21.1,21.62,33.25,-9.68,3.44,1.45,1.29,8,0.193,0.1875,-1.49,403,30.3,0.0522,21.0,17.06,5.46,-25.74,0.21,0.37,1.07,11,-0.0005,0.1045,-3.87
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,3.0,292,24.3,-0.0372,-10.9,-14.09,-6.44,-30.39,-0.21,-0.28,0.95,11,-0.0333,-0.0411,-3.87,106,31.1,0.2387,25.3,26.44,41.08,-7.83,5.24,1.63,1.34,7,0.2698,0.2075,-1.49,398,26.1,0.0363,14.4,8.63,2.83,-30.39,0.09,0.24,1.05,11,-0.0295,0.102,-3.87
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,False,3.5,274,22.3,0.0018,0.5,-4.14,-1.83,-22.97,-0.08,-0.0,1.0,12,-0.0146,0.0182,-1.0,86,25.6,0.1429,12.3,11.22,16.89,-12.38,1.36,0.79,1.19,13,0.2392,0.0465,-1.39,360,23.1,0.0355,12.8,6.63,2.19,-22.97,0.1,0.2,1.05,13,-0.05,0.121,-1.39
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,2.5,318,27.7,-0.0396,-12.6,-15.25,-7.0,-38.07,-0.18,-0.29,0.95,22,0.0183,-0.0975,-3.87,118,32.2,0.1195,14.1,13.34,20.16,-10.47,1.93,1.04,1.17,11,0.1119,0.1271,-1.9,436,28.9,0.0035,1.5,-3.94,-1.35,-38.07,-0.04,0.02,1.0,22,-0.0326,0.0395,-3.87
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,3.0,301,24.6,-0.0264,-8.0,-11.69,-5.3,-37.19,-0.14,-0.19,0.97,23,0.0203,-0.0728,-3.87,103,26.2,0.0398,4.1,2.55,3.76,-14.05,0.27,0.27,1.05,11,0.0805,0.0,-1.9,404,25.0,-0.0095,-3.8,-9.44,-3.29,-37.19,-0.09,-0.07,0.99,23,-0.0047,-0.0143,-3.87
35.0,2,0.0,False,0.0,False,0.0,0.0,none,True,True,3.5,283,23.3,0.0398,11.3,6.33,2.73,-33.95,0.08,0.23,1.05,25,0.0642,0.0156,-3.87,92,20.7,-0.0804,-7.4,-8.53,-12.26,-19.74,-0.62,-0.51,0.9,13,0.1544,-0.3152,-1.9,375,22.7,0.0103,3.9,-2.74,-0.93,-33.95,-0.03,0.05,1.01,25,0.0682,-0.0473,-3.87
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,2.5,395,26.3,-0.0798,-31.5,-30.37,-14.68,-37.23,-0.39,-0.7,0.89,11,-0.0761,-0.0834,-1.93,111,38.7,0.3479,38.6,44.69,71.93,-8.73,8.24,2.77,1.56,7,0.193,0.5,-1.49,506,29.1,0.014,7.1,0.74,0.25,-37.23,0.01,0.11,1.02,11,-0.0752,0.1032,-1.93
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,3.0,332,23.5,-0.0631,-20.9,-22.64,-10.64,-31.51,-0.34,-0.47,0.92,10,-0.1141,-0.012,-1.93,120,35.0,0.3951,47.4,57.06,93.92,-8.76,10.73,2.86,1.6,8,0.3902,0.4,-1.49,452,26.5,0.0586,26.5,21.51,6.8,-31.51,0.22,0.41,1.08,10,-0.0661,0.1832,-1.93
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,False,3.5,269,20.8,-0.0632,-17.0,-19.28,-8.97,-33.42,-0.27,-0.38,0.92,14,-0.2276,0.1,-1.0,74,28.4,0.2718,20.1,20.42,31.33,-12.38,2.53,1.36,1.38,13,0.5706,-0.027,-1.39,343,22.4,0.0091,3.1,-2.8,-0.95,-33.42,-0.03,0.05,1.01,14,-0.1579,0.1751,-1.39
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,True,2.5,444,26.8,-0.064,-28.4,-28.64,-13.75,-39.93,-0.34,-0.53,0.91,19,-0.1014,-0.0267,-1.93,130,33.1,0.1508,19.6,19.52,29.9,-10.47,2.86,1.35,1.22,11,0.2247,0.0769,-1.9,574,28.2,-0.0154,-8.8,-14.71,-5.23,-39.93,-0.13,-0.13,0.98,19,-0.1008,0.07,-1.93
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,True,3.0,403,25.6,0.02,8.1,2.02,0.88,-21.9,0.04,0.15,1.03,17,0.0149,0.0251,-1.93,124,29.8,0.1863,23.1,23.39,36.12,-13.3,2.72,1.38,1.26,11,0.2114,0.1613,-1.9,527,26.6,0.0591,31.2,25.88,8.08,-21.9,0.37,0.44,1.08,17,0.0002,0.1178,-1.93
35.0,2,0.0,False,0.0,False,20.0,0.0,none,False,True,3.5,362,22.4,0.0049,1.8,-4.41,-1.96,-34.73,-0.06,0.04,1.01,23,-0.0304,0.0402,-1.93,86,19.8,-0.1209,-10.4,-11.11,-15.86,-17.77,-0.89,-0.67,0.85,16,0.1303,-0.3721,-1.9,448,21.9,-0.0192,-8.6,-15.02,-5.35,-34.73,-0.15,-0.12,0.98,23,-0.1202,0.0818,-1.93
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,False,2.5,313,27.5,-0.0462,-14.4,-16.74,-7.72,-28.61,-0.27,-0.36,0.94,11,0.0096,-0.1016,-3.87,109,34.9,0.2121,23.1,24.09,37.24,-8.76,4.25,1.6,1.32,8,0.2151,0.2091,-1.49,422,29.4,0.0205,8.7,3.32,1.11,-28.61,0.04,0.15,1.03,11,-0.0495,0.0906,-3.87
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,False,3.0,283,24.4,-0.0349,-9.9,-13.12,-5.98,-29.69,-0.2,-0.25,0.95,11,-0.0274,-0.0423,-3.87,105,31.4,0.2505,26.3,27.72,43.17,-7.83,5.51,1.7,1.36,7,0.2943,0.2075,-1.49,388,26.3,0.0424,16.4,10.97,3.58,-29.69,0.12,0.27,1.06,11,-0.0457,0.1304,-3.87
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,False,3.5,267,22.1,-0.0056,-1.5,-5.9,-2.63,-22.52,-0.12,-0.05,0.99,12,-0.0526,0.041,-1.0,85,25.9,0.1563,13.3,12.35,18.62,-11.5,1.62,0.86,1.21,12,0.2765,0.039,-1.39,352,23.0,0.0335,11.8,5.72,1.9,-22.52,0.08,0.19,1.04,12,-0.054,0.1209,-1.39
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,True,2.5,339,26.0,-0.1002,-34.0,-31.61,-15.35,-46.03,-0.33,-0.77,0.87,22,0.0143,-0.2139,-3.87,115,33.0,0.1487,17.1,16.81,25.59,-9.56,2.68,1.28,1.22,10,0.151,0.1466,-1.9,454,27.8,-0.0371,-16.8,-20.11,-7.3,-46.03,-0.16,-0.3,0.95,22,-0.0262,-0.048,-3.87
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,True,3.0,321,23.7,-0.0622,-20.0,-21.82,-10.23,-41.94,-0.24,-0.44,0.92,23,0.0495,-0.1731,-3.87,101,26.7,0.0604,6.1,4.63,6.87,-12.3,0.56,0.41,1.08,10,0.1021,0.0196,-1.9,422,24.4,-0.0328,-13.8,-18.19,-6.55,-42.88,-0.15,-0.23,0.96,23,0.0287,-0.0943,-3.87
35.0,2,0.0,False,0.0,False,20.0,0.0,none,True,True,3.5,305,22.3,-0.0057,-1.7,-6.84,-3.06,-37.67,-0.08,-0.05,0.99,24,0.0168,-0.028,-3.87,90,21.1,-0.06,-5.4,-6.67,-9.63,-18.12,-0.53,-0.38,0.92,12,0.0801,-0.2,-1.9,395,22.0,-0.0181,-7.1,-13.05,-4.61,-37.67,-0.12,-0.12,0.98,24,0.0825,-0.1182,-3.87
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,False,2.5,350,26.9,-0.0605,-21.2,-22.41,-10.53,-32.91,-0.32,-0.48,0.92,12,-0.0209,-0.1,-1.93,113,37.2,0.2974,33.6,37.65,59.8,-8.73,6.85,2.37,1.47,7,0.2431,0.3509,-1.39,463,29.4,0.0269,12.4,6.8,2.25,-32.91,0.07,0.21,1.04,12,-0.031,0.0845,-1.93
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,False,3.0,312,24.4,-0.0286,-8.9,-12.62,-5.74,-22.91,-0.25,-0.21,0.96,10,-0.0316,-0.0256,-1.93,118,33.9,0.3551,41.9,48.79,79.12,-6.9,11.46,2.61,1.53,7,0.4222,0.2881,-1.39,430,27.0,0.0767,33.0,30.01,9.26,-22.91,0.4,0.53,1.1,10,0.0003,0.1531,-1.93
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,False,3.5,238,21.8,-0.0168,-4.0,-7.73,-3.47,-23.41,-0.15,-0.11,0.98,15,-0.1681,0.1345,-1.0,74,24.3,0.0893,6.6,5.39,8.0,-12.38,0.65,0.48,1.12,13,0.2057,-0.027,-1.39,312,22.4,0.0084,2.6,-2.76,-0.94,-23.41,-0.04,0.04,1.01,15,-0.1346,0.1514,-1.39
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,True,2.5,334,25.7,-0.1005,-33.6,-31.27,-15.16,-43.39,-0.35,-0.76,0.87,15,-0.2434,0.0423,-1.93,110,32.7,0.1455,16.0,15.63,23.74,-9.8,2.42,1.14,1.22,10,0.2727,0.0182,-1.0,444,27.5,-0.0396,-17.6,-20.53,-7.46,-43.39,-0.17,-0.3,0.95,15,-0.1828,0.1036,-1.93
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,True,3.0,314,25.2,0.0034,1.1,-3.55,-1.57,-30.32,-0.05,0.02,1.0,13,-0.1083,0.1151,-1.93,106,29.2,0.1698,18.0,17.65,26.93,-9.56,2.82,1.19,1.24,10,0.3585,-0.0189,-1.0,420,26.2,0.0454,19.1,13.47,4.36,-30.32,0.14,0.3,1.06,13,-0.0711,0.1619,-1.93
35.0,2,0.0,False,0.0,True,0.0,0.0,none,False,True,3.5,266,21.8,-0.0223,-5.9,-9.94,-4.49,-36.25,-0.12,-0.14,0.97,19,-0.188,0.1433,-1.93,70,20.0,-0.1,-7.0,-7.8,-11.23,-15.84,-0.71,-0.55,0.87,13,0.1571,-0.3571,-1.0,336,21.4,-0.0385,-12.9,-16.96,-6.08,-36.25,-0.17,-0.23,0.95,19,-0.1752,0.0982,-1.93
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,False,2.5,259,30.9,0.0841,21.8,20.19,8.4,-20.55,0.41,0.55,1.12,10,0.1998,-0.0308,-1.0,102,36.3,0.2658,27.1,29.23,45.66,-8.23,5.55,1.87,1.41,7,0.159,0.3725,-1.39,361,32.4,0.1354,48.9,55.32,16.03,-20.55,0.78,0.9,1.2,10,0.0932,0.1774,-1.39
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,False,3.0,260,26.5,0.0615,16.0,12.74,5.4,-21.48,0.25,0.38,1.08,10,0.1385,-0.0154,-1.0,101,32.7,0.3049,30.8,33.62,52.99,-8.7,6.09,1.95,1.45,7,0.3559,0.2549,-1.39,361,28.3,0.1296,46.8,50.65,14.84,-21.48,0.69,0.82,1.18,10,0.0444,0.2143,-1.39
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,False,3.5,258,22.1,-0.0058,-1.5,-5.75,-2.56,-34.06,-0.08,-0.05,0.99,14,0.0814,-0.093,-1.0,81,25.9,0.1579,12.8,11.87,17.89,-10.6,1.69,0.9,1.21,11,0.2278,0.0896,-1.39,339,23.0,0.0333,11.3,5.44,1.8,-34.06,0.05,0.18,1.04,14,0.0385,0.0282,-1.39
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,True,2.5,233,24.0,-0.1573,-36.6,-32.48,-15.82,-36.83,-0.43,-1.04,0.79,27,-0.0616,-0.2521,-1.0,88,31.8,0.1136,10.0,9.24,13.84,-9.15,1.51,0.83,1.17,8,0.0341,0.1932,-1.0,321,26.2,-0.083,-26.6,-26.24,-9.76,-38.24,-0.26,-0.57,0.89,27,-0.1009,-0.0652,-1.0
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,True,3.0,227,22.5,-0.1013,-23.0,-23.0,-10.83,-33.73,-0.32,-0.64,0.87,27,0.0265,-0.2281,-1.0,79,27.8,0.1139,9.0,8.05,12.03,-11.41,1.05,0.66,1.16,8,0.1282,0.1,-1.0,306,23.9,-0.0458,-14.0,-16.8,-6.02,-36.83,-0.16,-0.29,0.94,27,-0.0065,-0.085,-1.0
35.0,2,0.0,False,0.0,True,0.0,0.0,none,True,True,3.5,216,21.3,-0.0417,-9.0,-11.85,-5.38,-31.8,-0.17,-0.24,0.95,27,0.0,-0.0833,-1.0,72,22.2,-0.0,-0.0,-1.23,-1.8,-12.76,-0.14,-0.0,1.0,9,0.125,-0.125,-1.0,288,21.5,-0.0312,-9.0,-12.93,-4.57,-33.11,-0.14,-0.18,0.96,27,0.0313,-0.0937,-1.0
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,False,2.5,382,26.7,-0.0668,-25.5,-25.98,-12.36,-32.96,-0.37,-0.57,0.91,11,-0.0654,-0.0681,-1.93,110,38.2,0.3328,36.6,41.87,67.03,-8.73,7.68,2.57,1.54,7,0.2657,0.4,-1.39,492,29.3,0.0225,11.1,5.01,1.66,-32.96,0.05,0.18,1.03,11,-0.0773,0.1224,-1.93
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,False,3.0,316,23.7,-0.0536,-16.9,-19.32,-8.98,-27.16,-0.33,-0.4,0.93,10,-0.0945,-0.0127,-1.93,115,34.8,0.3905,44.9,53.34,87.22,-6.9,12.63,2.76,1.6,7,0.4721,0.3103,-1.39,431,26.7,0.0649,28.0,23.71,7.45,-27.16,0.27,0.45,1.09,10,-0.0555,0.1848,-1.93
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,False,3.5,258,21.3,-0.0407,-10.5,-13.77,-6.29,-33.47,-0.19,-0.24,0.95,14,-0.2326,0.1512,-1.0,73,24.7,0.1043,7.6,6.45,9.6,-12.38,0.78,0.55,1.14,13,0.2392,-0.027,-1.39,331,22.1,-0.0087,-2.9,-8.21,-2.85,-33.47,-0.09,-0.06,0.99,14,-0.1545,0.1362,-1.39
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,True,2.5,353,24.9,-0.1301,-45.9,-39.34,-19.68,-48.45,-0.41,-1.03,0.83,14,-0.2244,-0.0364,-1.93,107,32.7,0.1449,15.5,15.1,22.91,-9.56,2.4,1.15,1.22,10,0.2547,0.037,-1.0,460,26.7,-0.0662,-30.4,-30.18,-11.42,-48.45,-0.24,-0.53,0.91,14,-0.2584,0.1261,-1.93
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,True,3.0,328,24.1,-0.0394,-12.9,-16.21,-7.46,-29.12,-0.26,-0.28,0.95,12,-0.0976,0.0187,-1.93,103,29.1,0.165,17.0,16.54,25.18,-9.67,2.6,1.13,1.23,10,0.2549,0.0769,-1.0,431,25.3,0.0094,4.1,-2.35,-0.8,-29.12,-0.03,0.06,1.01,12,-0.1113,0.1296,-1.93
35.0,2,0.0,False,0.0,True,20.0,0.0,none,False,True,3.5,301,21.6,-0.0313,-9.4,-13.52,-6.17,-40.51,-0.15,-0.2,0.96,18,-0.19,0.1263,-1.93,70,18.6,-0.1643,-11.5,-11.81,-16.83,-15.84,-1.06,-0.93,0.8,13,0.0286,-0.3571,-1.0,371,21.0,-0.0564,-20.9,-23.73,-8.74,-40.51,-0.22,-0.35,0.93,18,-0.251,0.1371,-1.93
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,False,2.5,277,30.3,0.0629,17.4,14.86,6.26,-18.94,0.33,0.43,1.09,10,0.1413,-0.015,-1.0,101,36.6,0.2783,28.1,30.53,47.83,-8.23,5.81,1.94,1.44,7,0.1822,0.3725,-1.39,378,32.0,0.1204,45.5,49.93,14.65,-18.94,0.77,0.83,1.18,10,0.1133,0.1276,-1.39
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,False,3.0,253,26.5,0.0593,15.0,11.75,4.99,-20.69,0.24,0.36,1.08,10,0.1429,-0.0236,-1.0,101,32.7,0.3049,30.8,33.62,52.99,-8.7,6.09,1.95,1.45,7,0.3559,0.2549,-1.39,354,28.2,0.1294,45.8,49.32,14.49,-20.69,0.7,0.8,1.18,10,0.0847,0.174,-1.39
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,False,3.5,250,22.0,-0.01,-2.5,-6.55,-2.93,-31.35,-0.09,-0.07,0.99,12,0.044,-0.064,-1.0,81,25.9,0.1579,12.8,11.87,17.89,-10.6,1.69,0.9,1.21,11,0.2278,0.0896,-1.39,331,23.0,0.0311,10.3,4.55,1.51,-31.35,0.05,0.17,1.04,12,0.0091,0.0529,-1.39
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,True,2.5,243,22.2,-0.2222,-54.0,-43.23,-21.98,-45.57,-0.48,-1.53,0.71,25,-0.1612,-0.2828,-1.0,87,32.2,0.1264,11.0,10.34,15.53,-9.15,1.7,0.92,1.19,8,0.0581,0.1932,-1.0,330,24.8,-0.1303,-43.0,-37.36,-14.6,-46.79,-0.31,-0.92,0.83,25,-0.1515,-0.1091,-1.0
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,True,3.0,235,21.3,-0.1489,-35.0,-31.71,-15.4,-37.39,-0.41,-0.95,0.81,25,-0.0427,-0.2542,-1.0,79,27.8,0.1139,9.0,8.05,12.03,-11.41,1.05,0.66,1.16,8,0.1282,0.1,-1.0,314,22.9,-0.0828,-26.0,-26.21,-9.75,-41.19,-0.24,-0.51,0.89,25,-0.0318,-0.1338,-1.0
35.0,2,0.0,False,0.0,True,20.0,0.0,none,True,True,3.5,225,19.6,-0.12,-27.0,-26.32,-12.53,-34.64,-0.36,-0.71,0.85,25,-0.1161,-0.1239,-1.0,72,22.2,-0.0,-0.0,-1.23,-1.8,-12.76,-0.14,-0.0,1.0,9,0.125,-0.125,-1.0,297,20.2,-0.0909,-27.0,-27.23,-10.17,-38.06,-0.27,-0.53,0.89,25,-0.027,-0.1544,-1.0
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,False,2.5,226,28.3,-0.0114,-2.6,-5.24,-2.33,-24.51,-0.1,-0.08,0.98,12,-0.014,-0.0088,-1.93,83,37.3,0.3005,24.9,26.77,41.62,-8.81,4.73,1.89,1.47,9,0.0108,0.5833,-1.39,309,30.7,0.0724,22.4,20.12,6.38,-24.51,0.26,0.45,1.1,12,-0.0265,0.1706,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,False,3.0,212,24.5,-0.0233,-4.9,-7.73,-3.47,-20.03,-0.17,-0.15,0.97,12,-0.0277,-0.0189,-1.93,81,35.8,0.4252,34.4,38.95,62.02,-7.73,8.03,2.45,1.66,8,0.1861,0.6585,-1.39,293,27.6,0.1007,29.5,28.21,8.75,-20.03,0.44,0.58,1.14,12,-0.0749,0.2751,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,False,3.5,172,20.9,-0.0636,-10.9,-12.88,-5.87,-22.86,-0.26,-0.3,0.92,14,-0.0581,-0.069,-1.93,62,30.6,0.37,22.9,24.09,37.24,-11.51,3.24,1.6,1.53,12,0.2885,0.4516,-1.39,234,23.5,0.0513,12.0,8.11,2.67,-22.86,0.12,0.23,1.07,14,-0.1234,0.226,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,True,2.5,243,29.6,0.0343,8.3,5.37,2.32,-21.69,0.11,0.21,1.05,14,-0.0143,0.0825,-1.93,81,35.8,0.242,19.6,20.25,31.06,-7.73,4.02,1.6,1.37,8,0.0276,0.4512,-1.9,324,31.2,0.0862,27.9,26.71,8.32,-21.69,0.38,0.53,1.12,14,-0.0319,0.2043,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,True,3.0,232,27.2,0.0818,19.0,16.57,6.96,-17.53,0.4,0.46,1.11,14,0.0682,0.0954,-1.93,74,32.4,0.2852,21.1,21.87,33.66,-7.73,4.36,1.55,1.41,8,0.0569,0.5135,-1.9,306,28.4,0.131,40.1,42.07,12.58,-17.53,0.72,0.72,1.18,14,0.0652,0.1968,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,False,True,3.5,196,22.4,0.0061,1.2,-2.2,-0.97,-28.66,-0.03,0.03,1.01,22,-0.1284,0.1406,-1.93,60,28.3,0.2601,15.6,15.44,23.44,-8.65,2.71,1.12,1.36,9,0.1701,0.35,-1.9,256,23.8,0.0656,16.8,12.89,4.18,-28.66,0.15,0.31,1.09,22,-0.0939,0.2251,-1.93
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,False,2.5,183,31.7,0.0956,17.5,16.18,6.8,-16.75,0.41,0.51,1.14,12,0.1962,-0.004,-3.87,71,36.6,0.2738,19.4,20.21,31.0,-8.65,3.58,1.52,1.43,9,0.0841,0.4583,-1.39,254,33.1,0.1454,36.9,39.66,11.94,-16.75,0.71,0.78,1.21,12,0.1377,0.1531,-3.87
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,False,3.0,183,27.9,0.0991,18.1,16.36,6.87,-18.39,0.37,0.49,1.13,11,0.2308,-0.0311,-3.87,68,33.8,0.3447,23.4,24.85,38.48,-8.7,4.42,1.73,1.51,9,0.3954,0.2941,-1.39,251,29.5,0.1656,41.6,45.27,13.43,-18.39,0.73,0.82,1.23,11,0.1291,0.2019,-3.87
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,False,3.5,173,23.7,0.0499,8.6,5.59,2.42,-22.52,0.11,0.22,1.06,11,0.2035,-0.1019,-3.87,63,27.0,0.2054,12.9,12.4,18.7,-8.65,2.16,0.92,1.28,9,0.2885,0.125,-1.39,236,24.6,0.0914,21.6,18.69,5.95,-22.52,0.26,0.4,1.12,11,0.0816,0.1012,-3.87
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,True,2.5,169,32.5,0.1237,20.9,20.39,8.48,-17.89,0.47,0.61,1.18,15,0.1774,0.0706,-3.87,66,34.8,0.2061,13.6,13.5,20.42,-6.36,3.21,1.15,1.31,6,0.1395,0.2727,-1.9,235,33.2,0.1468,34.5,36.65,11.12,-17.89,0.62,0.75,1.21,15,0.1445,0.1492,-3.87
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,True,3.0,167,30.5,0.2039,34.0,36.54,14.63,-17.58,0.83,0.88,1.29,15,0.3138,0.0952,-3.87,59,28.8,0.1374,8.1,7.39,11.02,-7.78,1.42,0.65,1.19,6,0.2105,0.0667,-1.9,226,30.1,0.1865,42.2,46.63,13.79,-17.58,0.78,0.82,1.26,15,0.2836,0.0894,-3.87
35.0,2,20.0,False,1.2,False,0.0,0.0,none,True,True,3.5,159,26.4,0.1714,27.3,27.22,11.13,-17.8,0.63,0.69,1.23,15,0.1019,0.2401,-3.87,56,26.8,0.1894,10.6,9.95,14.93,-7.33,2.04,0.78,1.25,6,0.093,0.2857,-1.9,215,26.5,0.1761,37.9,39.88,12.0,-17.8,0.67,0.71,1.23,15,0.194,0.1584,-3.87
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,False,2.5,237,27.4,-0.044,-10.4,-12.46,-5.67,-25.95,-0.22,-0.3,0.94,10,0.0381,-0.1255,-1.93,81,37.0,0.2894,23.4,24.93,38.61,-8.81,4.38,1.77,1.45,9,0.0361,0.5366,-1.39,318,29.9,0.0409,13.0,9.36,3.07,-25.95,0.12,0.26,1.06,10,-0.0373,0.1191,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,False,3.0,206,23.8,-0.0531,-10.9,-12.98,-5.91,-27.42,-0.22,-0.33,0.93,10,-0.077,-0.0291,-1.93,81,35.8,0.4252,34.4,38.95,62.02,-7.73,8.03,2.45,1.66,8,0.1861,0.6585,-1.39,287,27.2,0.0819,23.5,20.92,6.62,-27.42,0.24,0.46,1.11,10,-0.0835,0.2461,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,False,3.5,180,20.6,-0.0802,-14.4,-15.96,-7.34,-26.25,-0.28,-0.39,0.9,13,-0.05,-0.1104,-1.93,62,30.6,0.37,22.9,24.09,37.24,-11.51,3.24,1.6,1.53,12,0.2885,0.4516,-1.39,242,23.1,0.0352,8.5,4.29,1.43,-26.25,0.05,0.16,1.05,13,-0.1895,0.2599,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,True,2.5,253,28.1,-0.0218,-5.5,-8.27,-3.71,-22.67,-0.16,-0.13,0.97,13,-0.0285,-0.0152,-1.93,76,36.8,0.2777,21.1,22.13,34.07,-7.73,4.41,1.7,1.43,8,0.0817,0.4737,-1.9,329,30.1,0.0474,15.6,12.02,3.91,-22.67,0.17,0.3,1.07,13,-0.0672,0.1612,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,True,3.0,244,26.6,0.0614,15.0,11.85,5.03,-19.36,0.26,0.35,1.08,13,0.0813,0.0415,-1.93,71,33.8,0.3395,24.1,25.6,39.71,-7.73,5.14,1.77,1.5,8,0.1173,0.5556,-1.9,315,28.3,0.1241,39.1,40.48,12.16,-19.36,0.63,0.69,1.17,13,-0.0383,0.2855,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,False,True,3.5,217,23.0,0.0331,7.2,3.39,1.47,-27.85,0.05,0.17,1.04,20,-0.0425,0.108,-1.93,57,29.8,0.3264,18.6,18.97,29.02,-8.65,3.36,1.33,1.45,9,0.093,0.5517,-1.9,274,24.5,0.0941,25.8,23.01,7.24,-27.85,0.26,0.45,1.12,20,-0.1534,0.3417,-1.93
35.0,2,20.0,False,1.2,False,20.0,0.0,none,True,False,2.5,195,31.3,0.0802,15.6,13.9,5.87,-15.91,0.37,0.45,1.11,12,0.2268,-0.065,-3.87,68,36.8,0.2786,18.9,19.66,30.12,-8.65,3.48,1.48,1.43,9,0.116,0.4412,-1.39,263,32.7,0.1315,34.6,36.29,11.02,-15.91,0.69,0.73,1.19,12,0.1537,0.1094,-3.87
35.0,2,20.0,False,1.2,False,20.0,0.0,none,True,False,3.0,175,28.0,0.1036,18.1,16.49,6.92,-17.56,0.39,0.5,1.14,11,0.2414,-0.0326,-3.87,67,34.3,0.3648,24.4,26.11,40.54,-8.65,4.69,1.81,1.55,9,0.4377,0.2941,-1.39,242,29.8,0.1759,42.6,46.91,13.87,-17.56,0.79,0.86,1.25,11,0.1664,0.1855,-3.87
